STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,,MEASURE,,UNIT_MEASURE,,SEX,,AGE,,TIME_HORIZ,,TIME_PERIOD,,OBS_VALUE,,OBS_STATUS,,UNIT_MULT,,DECIMALS,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CAN,,POP,,PS,,F,,Y_GE50,,P,,2025,,8175900,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CAN,,POP,,PS,,F,,Y_GE50,,P,,2026,,8267000,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CAN,,POP,,PS,,F,,Y_GE50,,P,,2027,,8362800,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CAN,,POP,,PS,,F,,Y_GE50,,P,,2028,,8464000,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CAN,,POP,,PS,,F,,Y_GE50,,P,,2029,,8569800,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CAN,,POP,,PS,,F,,Y_GE50,,P,,2030,,8683400,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CAN,,POP,,PS,,F,,Y_GE50,,P,,2031,,8800200,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CAN,,POP,,PS,,F,,Y_GE50,,P,,2032,,8917400,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CAN,,POP,,PS,,F,,Y_GE50,,P,,2033,,9036100,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CAN,,POP,,PS,,F,,Y_GE50,,P,,2034,,9155000,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CAN,,POP,,PS,,F,,Y_GE50,,P,,2035,,9274800,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CAN,,POP,,PS,,F,,Y_GE50,,P,,2036,,9392100,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CAN,,POP,,PS,,F,,Y_GE50,,P,,2037,,9506100,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CAN,,POP,,PS,,F,,Y_GE50,,P,,2038,,9619000,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CAN,,POP,,PS,,F,,Y_GE50,,P,,2039,,9737400,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CAN,,POP,,PS,,F,,Y_GE50,,P,,2040,,9864200,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CAN,,POP,,PS,,F,,Y_GE50,,P,,2041,,9989600,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CAN,,POP,,PS,,F,,Y_GE50,,P,,2042,,10111200,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CAN,,POP,,PS,,F,,Y_GE50,,P,,2043,,10229200,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CAN,,POP,,PS,,F,,Y_GE50,,P,,2044,,10345100,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CAN,,POP,,PS,,F,,Y_GE50,,P,,2045,,10460300,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CAN,,POP,,PS,,F,,Y_GE50,,P,,2046,,10573200,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CAN,,POP,,PS,,F,,Y_GE50,,P,,2047,,10678500,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CAN,,POP,,PS,,F,,Y_GE50,,P,,2048,,10778700,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CAN,,POP,,PS,,F,,Y_GE50,,P,,2049,,10872900,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CAN,,POP,,PS,,F,,Y_GE50,,P,,2050,,10964000,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CAN,,POP,,PS,,F,,Y_GE50,,P,,2051,,11046800,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CAN,,POP,,PS,,F,,Y_GE50,,P,,2052,,11130000,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CAN,,POP,,PS,,F,,Y_GE50,,P,,2053,,11217100,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CAN,,POP,,PS,,F,,Y_GE50,,P,,2054,,11307600,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CAN,,POP,,PS,,F,,Y_GE50,,P,,2055,,11399000,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CAN,,POP,,PS,,F,,Y_GE50,,P,,2056,,11494400,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CAN,,POP,,PS,,F,,Y_GE50,,P,,2057,,11596600,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CAN,,POP,,PS,,F,,Y_GE50,,P,,2058,,11706500,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CAN,,POP,,PS,,F,,Y_GE50,,P,,2059,,11820300,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CAN,,POP,,PS,,F,,Y_GE50,,P,,2060,,11936800,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CAN,,POP,,PS,,F,,Y_GE50,,P,,2061,,12053600,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CAN,,POP,,PS,,F,,Y_GE50,,P,,2062,,12173800,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CAN,,POP,,PS,,F,,Y_GE50,,P,,2063,,12296900,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CAN,,POP,,PS,,F,,Y_GE50,,P,,2064,,12422200,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CAN,,POP,,PS,,F,,Y_GE50,,P,,2065,,12550200,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CAN,,POP,,PS,,F,,Y_GE50,,P,,2066,,12680400,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CAN,,POP,,PS,,F,,Y_GE50,,P,,2067,,12808600,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CAN,,POP,,PS,,F,,Y_GE50,,P,,2068,,12935100,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CAN,,POP,,PS,,F,,Y_GE50,,P,,2069,,13060300,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CAN,,POP,,PS,,F,,Y_GE50,,P,,2070,,13183300,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,COL,,POP,,PS,,F,,Y_GE50,,P,,2062,,13869016,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,COL,,POP,,PS,,F,,Y_GE50,,P,,2063,,13951102,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,COL,,POP,,PS,,F,,Y_GE50,,P,,2064,,14030470,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,COL,,POP,,PS,,F,,Y_GE50,,P,,2065,,14106858,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,COL,,POP,,PS,,F,,Y_GE50,,P,,2066,,14179738,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,COL,,POP,,PS,,F,,Y_GE50,,P,,2067,,14248363,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,COL,,POP,,PS,,F,,Y_GE50,,P,,2068,,14312049,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,COL,,POP,,PS,,F,,Y_GE50,,P,,2069,,14367764,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,COL,,POP,,PS,,F,,Y_GE50,,P,,2070,,14416116,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CRI,,POP,,PS,,F,,Y_GE50,,P,,2024,,723270.45,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CRI,,POP,,PS,,F,,Y_GE50,,P,,2025,,743064,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CRI,,POP,,PS,,F,,Y_GE50,,P,,2026,,762648.12,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CRI,,POP,,PS,,F,,Y_GE50,,P,,2027,,784231.07,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CRI,,POP,,PS,,F,,Y_GE50,,P,,2028,,806736.84,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CRI,,POP,,PS,,F,,Y_GE50,,P,,2029,,830763.46,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CRI,,POP,,PS,,F,,Y_GE50,,P,,2030,,855231.44,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CRI,,POP,,PS,,F,,Y_GE50,,P,,2031,,880635.92,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CRI,,POP,,PS,,F,,Y_GE50,,P,,2032,,906272.49,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CRI,,POP,,PS,,F,,Y_GE50,,P,,2033,,931363.62,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CRI,,POP,,PS,,F,,Y_GE50,,P,,2034,,957344.1,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CRI,,POP,,PS,,F,,Y_GE50,,P,,2035,,986727.59,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CRI,,POP,,PS,,F,,Y_GE50,,P,,2036,,1016295.4,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CRI,,POP,,PS,,F,,Y_GE50,,P,,2037,,1045023.1,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CRI,,POP,,PS,,F,,Y_GE50,,P,,2038,,1071647.1,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CRI,,POP,,PS,,F,,Y_GE50,,P,,2039,,1099466.2,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CRI,,POP,,PS,,F,,Y_GE50,,P,,2040,,1126743.3,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CRI,,POP,,PS,,F,,Y_GE50,,P,,2041,,1152037,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CRI,,POP,,PS,,F,,Y_GE50,,P,,2042,,1177054.3,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CRI,,POP,,PS,,F,,Y_GE50,,P,,2043,,1201773.5,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CRI,,POP,,PS,,F,,Y_GE50,,P,,2044,,1224939.7,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CRI,,POP,,PS,,F,,Y_GE50,,P,,2045,,1249041.7,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CRI,,POP,,PS,,F,,Y_GE50,,P,,2046,,1270204.8,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CRI,,POP,,PS,,F,,Y_GE50,,P,,2047,,1291634.4,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CRI,,POP,,PS,,F,,Y_GE50,,P,,2048,,1310860.8,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CRI,,POP,,PS,,F,,Y_GE50,,P,,2049,,1329352.1,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CRI,,POP,,PS,,F,,Y_GE50,,P,,2050,,1347347.6,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CRI,,POP,,PS,,F,,Y_GE50,,P,,2051,,1364908,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CRI,,POP,,PS,,F,,Y_GE50,,P,,2052,,1378904.1,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CRI,,POP,,PS,,F,,Y_GE50,,P,,2053,,1392914.3,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CRI,,POP,,PS,,F,,Y_GE50,,P,,2054,,1406118.7,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CRI,,POP,,PS,,F,,Y_GE50,,P,,2055,,1418223.6,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CRI,,POP,,PS,,F,,Y_GE50,,P,,2056,,1429940.9,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CRI,,POP,,PS,,F,,Y_GE50,,P,,2057,,1441896.9,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CRI,,POP,,PS,,F,,Y_GE50,,P,,2058,,1453784.2,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CRI,,POP,,PS,,F,,Y_GE50,,P,,2059,,1464251.1,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CRI,,POP,,PS,,F,,Y_GE50,,P,,2060,,1473539.9,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CRI,,POP,,PS,,F,,Y_GE50,,P,,2061,,1484311.2,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CRI,,POP,,PS,,F,,Y_GE50,,P,,2062,,1493724.7,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CRI,,POP,,PS,,F,,Y_GE50,,P,,2063,,1502548,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CRI,,POP,,PS,,F,,Y_GE50,,P,,2064,,1511353.8,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CRI,,POP,,PS,,F,,Y_GE50,,P,,2065,,1519563.2,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CRI,,POP,,PS,,F,,Y_GE50,,P,,2066,,1526594.9,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CRI,,POP,,PS,,F,,Y_GE50,,P,,2067,,1531685.3,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CRI,,POP,,PS,,F,,Y_GE50,,P,,2068,,1535514.4,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CRI,,POP,,PS,,F,,Y_GE50,,P,,2069,,1536205.8,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CRI,,POP,,PS,,F,,Y_GE50,,P,,2070,,1534093.5,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CZE,,POP,,PS,,F,,Y_GE50,,P,,2062,,2526708,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CZE,,POP,,PS,,F,,Y_GE50,,P,,2063,,2523809,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CZE,,POP,,PS,,F,,Y_GE50,,P,,2064,,2520768,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CZE,,POP,,PS,,F,,Y_GE50,,P,,2065,,2518172,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CZE,,POP,,PS,,F,,Y_GE50,,P,,2066,,2515927,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CZE,,POP,,PS,,F,,Y_GE50,,P,,2067,,2514124,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CZE,,POP,,PS,,F,,Y_GE50,,P,,2068,,2512321,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CZE,,POP,,PS,,F,,Y_GE50,,P,,2069,,2509813,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,CZE,,POP,,PS,,F,,Y_GE50,,P,,2070,,2506239,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DNK,,POP,,PS,,F,,Y_GE50,,P,,2024,,1258598,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DNK,,POP,,PS,,F,,Y_GE50,,P,,2025,,1269137,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DNK,,POP,,PS,,F,,Y_GE50,,P,,2026,,1277783,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DNK,,POP,,PS,,F,,Y_GE50,,P,,2027,,1286363,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DNK,,POP,,PS,,F,,Y_GE50,,P,,2028,,1294107,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DNK,,POP,,PS,,F,,Y_GE50,,P,,2029,,1301075,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DNK,,POP,,PS,,F,,Y_GE50,,P,,2030,,1306928,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DNK,,POP,,PS,,F,,Y_GE50,,P,,2031,,1311143,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DNK,,POP,,PS,,F,,Y_GE50,,P,,2032,,1313839,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DNK,,POP,,PS,,F,,Y_GE50,,P,,2033,,1315699,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DNK,,POP,,PS,,F,,Y_GE50,,P,,2034,,1317067,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DNK,,POP,,PS,,F,,Y_GE50,,P,,2035,,1318864,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DNK,,POP,,PS,,F,,Y_GE50,,P,,2036,,1321179,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DNK,,POP,,PS,,F,,Y_GE50,,P,,2037,,1323577,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DNK,,POP,,PS,,F,,Y_GE50,,P,,2038,,1326538,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DNK,,POP,,PS,,F,,Y_GE50,,P,,2039,,1330623,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DNK,,POP,,PS,,F,,Y_GE50,,P,,2040,,1335584,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DNK,,POP,,PS,,F,,Y_GE50,,P,,2041,,1340995,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DNK,,POP,,PS,,F,,Y_GE50,,P,,2042,,1347041,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DNK,,POP,,PS,,F,,Y_GE50,,P,,2043,,1353444,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DNK,,POP,,PS,,F,,Y_GE50,,P,,2044,,1360286,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DNK,,POP,,PS,,F,,Y_GE50,,P,,2045,,1367497,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DNK,,POP,,PS,,F,,Y_GE50,,P,,2046,,1373849,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DNK,,POP,,PS,,F,,Y_GE50,,P,,2047,,1379493,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DNK,,POP,,PS,,F,,Y_GE50,,P,,2048,,1384557,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DNK,,POP,,PS,,F,,Y_GE50,,P,,2049,,1389152,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DNK,,POP,,PS,,F,,Y_GE50,,P,,2050,,1393938,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DNK,,POP,,PS,,F,,Y_GE50,,P,,2051,,1398412,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DNK,,POP,,PS,,F,,Y_GE50,,P,,2052,,1401953,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DNK,,POP,,PS,,F,,Y_GE50,,P,,2053,,1405244,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DNK,,POP,,PS,,F,,Y_GE50,,P,,2054,,1408683,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DNK,,POP,,PS,,F,,Y_GE50,,P,,2055,,1412092,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DNK,,POP,,PS,,F,,Y_GE50,,P,,2056,,1415512,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DNK,,POP,,PS,,F,,Y_GE50,,P,,2057,,1418830,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DNK,,POP,,PS,,F,,Y_GE50,,P,,2058,,1422065,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DNK,,POP,,PS,,F,,Y_GE50,,P,,2059,,1424850,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DNK,,POP,,PS,,F,,Y_GE50,,P,,2060,,1427271,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DNK,,POP,,PS,,F,,Y_GE50,,P,,2061,,1428930,,A,,0,,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),,I,DNK,,POP,,PS,,F,,Y_GE50,,P,,2062,,1429228,,A,,0,,,
